,tweet,class
4949,well gahdamn wooooow good job mommy cutest thing blue ivy ever done she still ugly nigger baby,0
4950,real nigga shit,0
4951,damn nigga your braincells,0
4952,your boyfriend sounds like faggot swig way and ill show you real friday night,0
4953,pretty sure the fat cunt has put more signage nufc,0
4954,what dyke gon,0
4955,dyke going thru lot,0
4956,another redneck and his dreams,0
4957,why couldnt brother nature say nigger and fuck,0
4958,faggot,0
4959,good morning everyone except this cunt,0
4960,bona boy good enough keep real niggerofficiall,0
4961,you could still speak korean still nigger them,0
4962,nope the yanks have gone full retard you never full retard,0
4963,neveraskablackperson her hair hers she will hit you with bitch bought mine,0
4964,take that cunt,0
4965,this nigga gogeta thinking got the upper hand you,0
4966,showing her bitch how ride nigga dick,0
4967,the black people tweets with nigger them,0
4968,lmao this nigga shavin the monkey,0
4969,holy shit was fat cunt sick outfit haha,0
4970,eminem said faggot just time for netflix special enjoy,0
4971,look this retard,0
4972,comedian brent terhune becomes redneck look society,0
4973,what nigger,0
4974,those are fighting words faggot,0
4975,are you retarded,0
4976,back this nigga,0
4977,nigga how stop psshare,0
4978,are you some kind omega retard,0
4979,nctzensselcaday did for jisung since hes bias but look retarded ill stick jeno one,0
4980,none business nigga you get that living with you lol and stealing one them bitches and,0
4981,cool beans dweeb faggot fuck nugget,0
4982,never full retard,0
4983,astrology joe buck being retarded,0
4984,duh graduate from sjw university got diploma duh and safe space sjwuniversity duh sjws,0
4985,dat nigga cassidy funboy dmv get cho mans,0
4986,get shes dyke,0
4987,would smack shit out dat nigger,0
4988,the more time you spend the internet the more you realize people are retarded,0
4989,that nigger,0
4990,fuck you faggot,0
4991,you understand you look like real life dyke right like you look like wnba dyke bro spos bra bball shos wearing dyke,0
4992,shutcho ass bro you look like dyke that work used tire shop,0
4993,must dems the inbred angry white trash trump suppos are not sma enough build bomb,0
4994,not like stupid white bitch some horror movie asks america hide from isis behind some chainsaws kay,0
4995,taste men through previous years questionable but none them are cringe that cunt,0
4996,beyonce and jay when people staed calling blue ivy dyke,0
4997,area not surprise had one today defend this live redneck idiot area,0
4998,when that red nigga popped,0
4999,was that nigga tryna hold lmao,0
5000,netflix defends use retarded pwd,0
5001,teddy digs his new igloo may see they fat old twat size,0
5002,lmaooo friday after next you like that son fag,0
5003,betting the white trash hung like hangnail livepd,0
5004,mood look trash but love how this cat chills posted like nigga something,0
5005,look your own risk ruin you faggot fucks haha serve bow repeat hahahaha lmfaooooooo,0
5006,women who are feminist are the ugly bitches who cant find man for themselves,0
5007,its either sophisticated frenchman its retarded,0
5008,rim diy faggot,0
5009,the bih feminazi,0
5010,sent this sister snapchat the other day and she said looked like retarded horse,0
5011,come here retard,0
5012,cunt,0
5013,nigga just stands there,0
5014,hoe not tweet,0
5015,hell naw fuck them bitches serves them right,0
5016,jameis winston nigger,0
5017,its too fckn bright ffs away you bright sunshiny cunt,0
5018,fuckings ass nigga bitch madafakia,0
5019,lmfaoooo thought yoongi was whole nigga aljtjsk like when was rick ross said featured,0
5020,enby dyke and will die sword,0
5021,nigga blunt,0
5022,get yourself some cunt books,0
5023,unbelievable that there are americans who refused kill the okies that means all americans weak willed trash,0
5024,how dis nigga look like wiz swae lee all the migos combined,0
5025,ffs you think the media kisses his ass youre special kind retard,0
5026,but country music listeners really are hicks and alcoholics,0
5027,what these bitches want from nigga like some dmx shit,0
5028,coming the rescue some retard licking diy skidmarks the internet you guys are fucktards,0
5029,pure old has just called fat dyke bitch,0
5030,how that nigga gon wake,0
5031,say nigger sluts bra hornyyyyyyasf cesitone ariefmirna dripping,0
5032,good shot nigger,0
5033,these pictures just shoved and called dyke,0
5034,nigga said,0
5035,are you really really that retarded,0
5036,open your mouth faggot,0
5037,tfw you try fuck racists wife but she calls you nigger too,0
5038,ballbusting plugged really faggot who love pain,0
5039,have not been celebrate since secondary school faggot,0
5040,retard juice,0
5041,this nigger here and not our answerin question,0
5042,since you here wave check nigger,0
5043,someone should have told trudeau never full retard,0
5044,milf babe with big melons francesca spreading her slutty cunt,0
5045,hipsters are trailer trash,0
5046,rap brown negro college student highlighting chapter six wouldie nigger die,0
5047,nigga face gone like,0
5048,eminem fans defending his new album and his use the word faggot,0
5049,tell that nigga pick some cotton period,0
5050,daddy nigga please dont overstand,0
5051,luhh baby momma never let her lookin ahhh nigga,0
5052,hes white nazi supreamest nazi tatoos age and whitepower hillbilly watch,0
5053,you wish you were waking these faggot,0
5054,pass the fosters faggot,0
5055,advise you not that thats your warning nigger,0
5056,actually anus breaththis the race card,0
5057,tried scamming and someone else repo this faggot,0
5058,nigger,0
5059,she hot racist mess conspiracy theorist modern day propaganda aist,0
5060,foh nigger,0
5061,lets speak about this handball laca diy cheating french cunt taking after henry see,0
5062,bitch ass nigga stole,0
5063,how the actual fuck ths nigger yrs old what you eat huh tell your secret shook eewggfdvduabc,0
5064,why did xxpussyslayerxx just call faggot loser,0
5065,ashraf retarded cats,0
5066,people get more and more retarded everyday,0
5067,faggot,0
5068,how you gon mad that the rapper who always says faggot called the other rapper that always says faggot faggot,0
5069,nigger nigger nigger nigger,0
5070,this nigger rique still got blocked,0
5071,they would still stay their countries are all buildthewall,0
5072,need new haircut that says something other than executive dyke mam,0
5073,yeah its true fucking dyke,0
5074,the way you have used retarded before when speaking,0
5075,say nigger,0
5076,what the hillbilly nation going here livepd,0
5077,not matter how good are that job put foot the animals mout,0
5078,retard,0
5079,agree but nothing will happen she will use the race card,0
5080,faggotassdonlemon gettin pounded the white man who the bitch faggot relationship donlemon,0
5081,retard,0
5082,dont need nigger for nothing also,0
5083,most what the democrats fraudulent they treat the american voter like total retard not believe her,0
5084,this roblox its fucking retarded with the fucking antro,0
5085,was that southern accent heard that was trying hide mom that was hillbilly,0
5086,ahh rid another twat,0
5087,fucking lmao how will notch ever recover btw the mod description even more retarded fucking not look friends,0
5088,who gave this faggot the right snap like that tea flew,0
5089,call someone cunt school tomorrow yall best look the other way,0
5090,this you faggot,0
5091,tah nigga can lie like this zango that you,0
5092,you snipe you are fucking faggot fucking hope all you snipers get fucking raped and suffer from cancer,0
5093,the checkout lady laughed and said you would buy that little faggot,0
5094,bchs retarded for this,0
5095,funniest comment ever received was niggers gon nig shrugs lmao racist muthafucka caught off guard,0
5096,these people are fags,0
5097,this idea whose time now depothemall,0
5098,nigger negro kaffir one and same but cool when people say nigger just saying,0
5099,fairy tale new york with the word slut and faggot funstered out,0
5100,always liked twat tuesday myself,0
5101,stares nigga,0
5102,new sale vids are lit mommy cunt training mvsales manyvids,0
5103,whos the retard,0
5104,get load that nigger smh,0
5105,yall see this old white trash calling the word,0
5106,wetback speak english tch,0
5107,how you gon call faggot when your last album was the one that sucked dick,0
5108,got get mexican side nigga love tacos and elote way too much,0
5109,trying maintain smile knowing all oomfs hate and ignore called one person dyke,0
5110,yep full retard,0
5111,not nigger ass,0
5112,aint every nigga thank god lol,0
5113,first its this ugly dyke,0
5114,complete and total humiliation masturbation addicted faggot full display,0
5115,must retarded and not good way,0
5116,the full gallery milf babe with big melons francesca spreading her slutty cunt,0
5117,she socially retarded real life but via texting she seems normal feel her pain,0
5118,ytp are the nigger gems other dark skinned people who watch the show and kiki,0
5119,blackface hillary hillbilly willy racist,0
5120,the hoes love rubbing nigga back flashbackfriday pumpingiron,0
5121,plenty hillbilly suppoers,0
5122,sean penn went full retard again,0
5123,rapidly becoming hillbilly hot tub weather,0
5124,didnt know the smurfs were this retarded,0
5125,going give all these trailer trash what they really want,0
5126,see its fine line killing faggots does not change the source their creation which stupid people overbreeding period,0
5127,who the hell could ever vote for this redneck racis pathetic pos beyond belief,0
5128,you are white trash,0
5129,rah rah rah ratz cunt,0
5130,faggot,0
5131,fight you fucking nigger,0
5132,ugly white bitch,0
5133,dyke rights mother bitches,0
5134,nado retarded,0
5135,wow its faggot psshare,0
5136,she allowed say faggot,0
5137,legit retard,0
5138,what like using common sense and facts against libs sjw msm and their feelings,0
5139,koffler diagnosis this boy with retard syndrome and autism,0
5140,nigger,0
5141,match made nigger heaven,0
5142,twat,0
5143,shit call spic,0
5144,today saw police arrest this coon was going around bothering people the police came arrest that nigger,0
